SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,FLAG_MOBIL,REGION_POPULATION_RELATIVE,OWN_CAR_AGE
101871,1,Cash loans,M,N,N,0,202500.0,1,0.019101,
101872,0,Cash loans,M,N,Y,1,270000.0,1,0.020713,
101874,1,Cash loans,F,N,Y,0,135000.0,1,0.002042,
101875,0,Cash loans,M,Y,Y,1,157500.0,1,0.00823,1.0
101876,0,Cash loans,F,N,Y,0,135000.0,1,0.016612000000000002,
101877,0,Cash loans,F,N,N,0,157500.0,1,0.020713,
101881,0,Cash loans,F,N,N,0,99000.0,1,0.030755,
101882,0,Cash loans,M,Y,Y,0,171000.0,1,0.00496,4.0
101883,1,Cash loans,M,N,Y,1,157500.0,1,0.02461,
101884,0,Cash loans,F,N,Y,0,292500.0,1,0.072508,
101885,0,Cash loans,F,N,Y,0,139500.0,1,0.010643,
101886,0,Cash loans,M,N,Y,0,90000.0,1,0.007114,
101888,0,Cash loans,M,Y,N,0,153000.0,1,0.04622,10.0
101889,0,Cash loans,F,N,Y,0,202500.0,1,0.00823,
101890,0,Cash loans,M,Y,Y,0,315000.0,1,0.026392,1.0
101891,0,Cash loans,F,N,Y,0,157500.0,1,0.01885,
101892,0,Cash loans,F,N,Y,0,81000.0,1,0.010276,
101893,0,Cash loans,M,Y,Y,0,157500.0,1,0.026392,13.0
101894,0,Cash loans,M,N,N,0,130500.0,1,0.006233,
101895,0,Cash loans,F,N,Y,0,157500.0,1,0.026392,
101896,0,Cash loans,M,Y,Y,0,202500.0,1,0.010147,5.0
101898,0,Cash loans,F,N,Y,0,216000.0,1,0.0105,
101899,0,Cash loans,M,Y,Y,2,135000.0,1,0.025164,15.0
101900,0,Cash loans,M,Y,N,1,90000.0,1,0.035792000000000004,18.0
101902,0,Revolving loans,M,N,Y,0,126000.0,1,0.022625,
101904,0,Cash loans,F,N,N,0,135000.0,1,0.00496,
101905,0,Cash loans,F,N,N,0,72000.0,1,0.01885,
101906,0,Revolving loans,F,N,Y,3,202500.0,1,0.072508,
101907,0,Cash loans,F,N,N,1,450000.0,1,0.072508,
101908,0,Cash loans,M,N,N,0,90000.0,1,0.028663,
101909,0,Cash loans,M,Y,N,0,157500.0,1,0.007305,12.0
101910,0,Cash loans,F,N,Y,0,81000.0,1,0.010966,
101911,0,Cash loans,F,N,N,1,292500.0,1,0.00823,
101912,0,Cash loans,M,Y,N,0,270000.0,1,0.072508,7.0
101913,0,Cash loans,F,N,Y,0,157500.0,1,0.008019,
101914,0,Revolving loans,F,Y,Y,0,315000.0,1,0.032561,23.0
101915,0,Cash loans,F,Y,Y,0,315000.0,1,0.030755,6.0
101916,0,Cash loans,F,N,Y,1,54000.0,1,0.025164,
101917,0,Cash loans,F,Y,Y,2,135000.0,1,0.008068,16.0
101918,0,Cash loans,F,N,N,0,117000.0,1,0.01885,
101919,0,Revolving loans,F,N,Y,0,139500.0,1,0.04622,
101923,0,Cash loans,F,N,Y,0,180000.0,1,0.04622,
101924,0,Revolving loans,F,N,Y,0,67500.0,1,0.009549,
101925,0,Cash loans,F,N,Y,0,90000.0,1,0.018634,
101926,0,Cash loans,F,N,Y,0,90000.0,1,0.010147,
101927,0,Cash loans,F,N,Y,0,67500.0,1,0.015221,
101928,0,Cash loans,F,N,Y,2,67500.0,1,0.010966,
101929,1,Revolving loans,F,Y,Y,0,697500.0,1,0.04622,7.0
101930,0,Cash loans,F,N,Y,1,180000.0,1,0.020246,
101931,0,Cash loans,M,Y,Y,0,292500.0,1,0.026392,5.0
101932,0,Cash loans,F,Y,Y,0,360000.0,1,0.016612000000000002,29.0
101933,0,Cash loans,M,N,Y,0,247500.0,1,0.035792000000000004,
101934,0,Cash loans,M,Y,N,1,360000.0,1,0.010276,12.0
101935,0,Cash loans,F,N,N,0,247500.0,1,0.018029,
101936,0,Cash loans,F,N,Y,1,225000.0,1,0.010006,
101937,0,Cash loans,M,N,Y,0,225000.0,1,0.020246,
101938,0,Cash loans,F,N,Y,1,112500.0,1,0.030755,
101939,0,Cash loans,F,N,N,0,270000.0,1,0.010006,
101940,0,Cash loans,F,N,Y,0,315000.0,1,0.035792000000000004,
101941,0,Cash loans,F,N,N,1,54000.0,1,0.018209,
101942,0,Cash loans,M,Y,Y,0,166500.0,1,0.015221,1.0
101943,0,Revolving loans,F,N,N,0,130500.0,1,0.032561,
101944,0,Cash loans,F,N,Y,0,202500.0,1,0.006852,
101945,0,Cash loans,M,Y,N,0,90000.0,1,0.018029,16.0
101946,0,Cash loans,F,N,Y,0,225000.0,1,0.019689,
101947,0,Cash loans,F,N,Y,0,360000.0,1,0.007273999999999998,
101948,0,Cash loans,F,Y,Y,0,157500.0,1,0.04622,64.0
101949,0,Cash loans,M,N,Y,0,180000.0,1,0.00963,
101950,1,Cash loans,F,N,Y,0,112500.0,1,0.020246,
101951,0,Revolving loans,M,Y,N,0,112500.0,1,0.019101,11.0
101952,0,Cash loans,F,N,Y,1,112500.0,1,0.006008,
101953,0,Cash loans,F,N,Y,0,135000.0,1,0.072508,
101954,0,Cash loans,F,Y,N,2,153000.0,1,0.02461,1.0
101955,0,Cash loans,F,N,Y,0,180000.0,1,0.005002,
101956,0,Cash loans,F,N,N,0,225000.0,1,0.018801,
101957,0,Revolving loans,F,Y,Y,0,225000.0,1,0.019689,9.0
101958,0,Revolving loans,F,Y,Y,0,180000.0,1,0.035792000000000004,4.0
101959,0,Cash loans,F,N,Y,0,378000.0,1,0.010276,
101960,0,Cash loans,F,N,Y,0,202500.0,1,0.035792000000000004,
101963,0,Cash loans,F,N,N,0,76500.0,1,0.020246,
101964,0,Cash loans,F,N,Y,1,360000.0,1,0.032561,
101965,0,Cash loans,F,N,N,0,25650.0,1,0.01885,
101966,0,Cash loans,F,N,N,0,112500.0,1,0.009334,
101967,0,Cash loans,F,N,Y,0,202500.0,1,0.018801,
101968,0,Cash loans,M,Y,Y,1,247500.0,1,0.032561,8.0
101969,0,Cash loans,F,Y,Y,1,121500.0,1,0.007114,28.0
101970,1,Cash loans,M,Y,N,0,315000.0,1,0.035792000000000004,7.0
101972,0,Revolving loans,M,Y,N,0,315000.0,1,0.026392,4.0
101973,0,Cash loans,F,N,N,0,90000.0,1,0.010276,
101974,0,Cash loans,F,N,Y,0,157500.0,1,0.010032,
101975,0,Cash loans,F,N,Y,1,112500.0,1,0.009175,
101977,0,Cash loans,F,Y,Y,0,135000.0,1,0.009657,16.0
101978,0,Cash loans,M,Y,N,1,112500.0,1,0.006207,13.0
101979,0,Revolving loans,F,N,Y,0,67500.0,1,0.032561,
101980,1,Cash loans,F,Y,N,0,135000.0,1,0.006305,22.0
101981,1,Cash loans,M,Y,Y,0,450000.0,1,0.00823,3.0
101982,0,Cash loans,M,N,Y,0,315000.0,1,0.011657,
101983,1,Cash loans,M,N,Y,0,76500.0,1,0.030755,
101984,0,Cash loans,F,N,N,0,112500.0,1,0.010643,
101985,0,Cash loans,M,Y,N,0,306000.0,1,0.010032,12.0
101986,0,Cash loans,M,Y,Y,0,135000.0,1,0.010556,25.0
101987,0,Cash loans,F,N,N,0,135000.0,1,0.003069,
101988,1,Cash loans,F,N,Y,0,135000.0,1,0.018634,
101989,0,Cash loans,M,N,Y,0,67500.0,1,0.031329,
101990,0,Cash loans,M,Y,Y,0,292500.0,1,0.001276,5.0
101991,0,Cash loans,F,N,N,0,189000.0,1,0.001333,
101992,0,Cash loans,M,Y,Y,0,225000.0,1,0.025164,3.0
101993,0,Cash loans,M,Y,Y,1,121500.0,1,0.026392,3.0
101994,0,Cash loans,F,Y,Y,2,180000.0,1,0.032561,3.0
101995,0,Cash loans,F,N,N,1,189000.0,1,0.01885,
101996,0,Cash loans,F,N,N,0,247500.0,1,0.032561,
101997,0,Cash loans,F,N,N,1,225000.0,1,0.007273999999999998,
101998,0,Revolving loans,M,N,Y,0,171000.0,1,0.009175,
101999,0,Cash loans,F,N,Y,0,76500.0,1,0.020713,
102000,0,Revolving loans,F,N,Y,0,112500.0,1,0.035792000000000004,
102001,0,Cash loans,F,N,Y,1,99000.0,1,0.030755,
102003,1,Cash loans,M,N,N,0,126000.0,1,0.016612000000000002,
102004,0,Cash loans,F,N,N,1,135000.0,1,0.031329,
102006,0,Cash loans,F,N,Y,2,112500.0,1,0.02461,
102008,0,Cash loans,F,N,N,0,90000.0,1,0.031329,
102009,0,Cash loans,F,Y,N,1,202500.0,1,0.007120000000000001,7.0
102010,0,Revolving loans,F,N,Y,3,180000.0,1,0.00496,
102011,0,Cash loans,F,Y,Y,0,135000.0,1,0.025164,10.0
102012,0,Cash loans,F,N,N,0,157500.0,1,0.022625,
102013,0,Cash loans,F,N,Y,4,112500.0,1,0.018029,
102014,0,Cash loans,M,Y,Y,1,135000.0,1,0.006207,64.0
102015,0,Cash loans,F,N,Y,0,1935000.0,1,0.007114,
102016,0,Cash loans,F,Y,Y,0,121500.0,1,0.014519999999999996,5.0
102018,0,Cash loans,M,Y,Y,1,157500.0,1,0.00702,12.0
102020,1,Cash loans,F,N,Y,1,81000.0,1,0.010643,
102021,0,Cash loans,F,Y,Y,0,157500.0,1,0.018801,12.0
102022,0,Cash loans,F,N,Y,0,135000.0,1,0.0105,
102023,0,Cash loans,F,N,Y,0,135000.0,1,0.006296,
102024,1,Cash loans,M,N,Y,0,130500.0,1,0.028663,
102025,1,Cash loans,M,N,N,0,135000.0,1,0.018029,
102026,0,Cash loans,F,N,Y,3,135000.0,1,0.04622,
102027,0,Cash loans,F,N,Y,1,76500.0,1,0.015221,
102028,1,Cash loans,F,Y,Y,0,126000.0,1,0.028663,65.0
102030,0,Cash loans,F,N,Y,1,67500.0,1,0.014519999999999996,
102031,1,Cash loans,F,N,Y,0,135000.0,1,0.022625,
102032,0,Cash loans,M,Y,Y,0,225000.0,1,0.0228,2.0
102033,0,Cash loans,M,N,N,0,63000.0,1,0.0105,
102034,0,Cash loans,F,Y,N,1,180000.0,1,0.008019,11.0
102035,0,Cash loans,F,Y,Y,2,67500.0,1,0.018029,2.0
102036,0,Cash loans,F,N,N,0,135000.0,1,0.006207,
102037,0,Cash loans,M,Y,Y,1,90000.0,1,0.008575,4.0
102038,0,Revolving loans,F,Y,N,2,337500.0,1,0.011657,14.0
102039,0,Cash loans,F,Y,Y,1,360000.0,1,0.006296,4.0
102040,0,Cash loans,F,N,Y,1,112500.0,1,0.019689,
102041,0,Revolving loans,F,N,Y,0,315000.0,1,0.011657,
102042,0,Cash loans,M,Y,Y,0,225000.0,1,0.015221,6.0
102043,0,Cash loans,F,N,N,0,180000.0,1,0.018029,
102044,0,Cash loans,M,Y,Y,2,135000.0,1,0.028663,19.0
102045,0,Cash loans,M,N,Y,0,247500.0,1,0.030755,
102046,0,Revolving loans,F,N,N,1,234000.0,1,0.04622,
102047,0,Revolving loans,F,Y,N,0,54000.0,1,0.030755,1.0
102048,0,Cash loans,F,N,N,0,90000.0,1,0.01885,
102049,0,Cash loans,F,Y,Y,1,112500.0,1,0.019689,0.0
102050,0,Cash loans,F,N,N,0,171000.0,1,0.00823,
102053,1,Cash loans,F,N,N,0,157500.0,1,0.014519999999999996,
102055,0,Cash loans,F,N,N,0,76675.5,1,0.010966,
102056,0,Revolving loans,F,N,N,1,135000.0,1,0.025164,
102057,0,Revolving loans,F,N,N,0,90000.0,1,0.005002,
102058,0,Cash loans,F,N,Y,0,112500.0,1,0.006670999999999999,
102059,0,Cash loans,F,N,Y,0,157500.0,1,0.009657,
102060,0,Cash loans,F,N,Y,0,81000.0,1,0.022625,
102061,0,Cash loans,F,N,Y,0,157500.0,1,0.025164,
102063,0,Cash loans,F,N,Y,0,67500.0,1,0.00702,
102064,0,Revolving loans,F,N,Y,0,99000.0,1,0.031329,
102065,0,Cash loans,F,N,Y,0,121500.0,1,0.030755,
102066,0,Cash loans,M,Y,Y,0,157500.0,1,0.014519999999999996,11.0
102069,0,Cash loans,F,N,Y,1,65250.0,1,0.015221,
102071,0,Cash loans,F,N,N,0,270000.0,1,0.016612000000000002,
102072,0,Cash loans,F,N,Y,2,99000.0,1,0.031329,
102073,1,Cash loans,F,N,Y,0,247500.0,1,0.028663,
102074,0,Cash loans,F,N,N,1,225000.0,1,0.025164,
102075,0,Cash loans,M,N,N,0,135000.0,1,0.022625,
102076,0,Cash loans,F,N,Y,0,90000.0,1,0.010147,
102077,0,Cash loans,M,Y,N,0,135000.0,1,0.006296,4.0
102078,0,Revolving loans,F,N,Y,0,90000.0,1,0.019101,
102079,0,Cash loans,F,Y,N,1,315000.0,1,0.018029,25.0
102080,0,Cash loans,F,N,N,0,112500.0,1,0.005002,
102081,0,Cash loans,F,N,Y,1,81000.0,1,0.018209,
102082,0,Cash loans,F,N,N,1,180000.0,1,0.025164,
102083,1,Cash loans,M,Y,Y,0,157500.0,1,0.035792000000000004,11.0
102084,0,Cash loans,F,N,Y,3,112500.0,1,0.035792000000000004,
102085,0,Cash loans,F,N,N,1,256500.0,1,0.01885,
102086,0,Cash loans,F,Y,Y,0,225000.0,1,0.002506,11.0
102087,0,Cash loans,M,N,Y,0,112500.0,1,0.008625,
102088,0,Cash loans,M,Y,Y,1,360000.0,1,0.011657,0.0
102089,0,Cash loans,F,N,Y,0,144000.0,1,0.02461,
102091,0,Cash loans,F,Y,Y,0,216000.0,1,0.002042,1.0
102093,0,Cash loans,M,Y,Y,0,157500.0,1,0.035792000000000004,14.0
102094,0,Cash loans,M,Y,N,1,292500.0,1,0.018209,9.0
102095,0,Cash loans,M,Y,N,0,225000.0,1,0.02461,6.0
102096,0,Cash loans,F,N,Y,0,135000.0,1,0.028663,
102097,0,Revolving loans,F,Y,Y,1,540000.0,1,0.032561,16.0
102098,0,Cash loans,F,Y,Y,0,180000.0,1,0.032561,7.0
102101,0,Cash loans,M,Y,Y,0,225000.0,1,0.072508,3.0
102102,0,Cash loans,F,N,Y,0,202500.0,1,0.018634,
102103,0,Revolving loans,M,Y,N,0,405000.0,1,0.025164,4.0
102104,0,Revolving loans,F,N,Y,0,108000.0,1,0.018634,
102105,0,Cash loans,M,N,N,0,270000.0,1,0.019101,
102106,0,Cash loans,M,N,Y,0,180000.0,1,0.018634,
102107,0,Cash loans,F,Y,Y,0,225000.0,1,0.011657,8.0
102108,0,Cash loans,M,N,Y,1,315000.0,1,0.072508,
102109,0,Cash loans,F,N,N,2,148500.0,1,0.0105,
102110,0,Cash loans,M,N,Y,0,135000.0,1,0.019101,
102111,0,Cash loans,F,Y,Y,0,270000.0,1,0.072508,2.0
102114,1,Cash loans,F,N,Y,2,90000.0,1,0.018029,
102115,0,Cash loans,M,Y,Y,0,247500.0,1,0.010006,6.0
102116,0,Cash loans,F,Y,Y,0,405000.0,1,0.072508,0.0
102117,0,Cash loans,M,Y,N,0,315000.0,1,0.035792000000000004,65.0
102118,0,Cash loans,F,N,Y,0,180000.0,1,0.00496,
102119,0,Cash loans,M,Y,Y,2,108000.0,1,0.030755,19.0
102120,0,Cash loans,M,Y,Y,0,105750.0,1,0.008068,40.0
102121,0,Cash loans,F,Y,Y,2,135000.0,1,0.019101,5.0
102124,0,Cash loans,F,N,Y,0,157500.0,1,0.015221,
102127,0,Cash loans,F,Y,Y,1,112500.0,1,0.028663,64.0
102128,1,Revolving loans,M,N,Y,0,90000.0,1,0.014519999999999996,
102129,0,Revolving loans,M,N,Y,2,270000.0,1,0.018209,
102130,0,Cash loans,F,N,Y,1,157500.0,1,0.019689,
102131,0,Cash loans,M,Y,N,2,171000.0,1,0.026392,14.0
102132,0,Cash loans,F,N,Y,0,157500.0,1,0.02461,
102133,1,Cash loans,F,N,Y,0,90000.0,1,0.0105,
102134,0,Cash loans,F,N,Y,1,78750.0,1,0.030755,
102135,1,Cash loans,F,N,N,0,360000.0,1,0.011703,
102136,0,Cash loans,M,N,N,1,225000.0,1,0.009549,
102137,0,Cash loans,M,Y,Y,1,157500.0,1,0.010147,1.0
102138,0,Cash loans,F,N,Y,0,135000.0,1,0.032561,
102139,0,Cash loans,F,Y,Y,1,180000.0,1,0.025164,7.0
102140,0,Cash loans,F,N,Y,0,121500.0,1,0.019101,
102141,0,Cash loans,F,N,N,0,112500.0,1,0.030755,
102142,0,Cash loans,M,Y,Y,0,225000.0,1,0.025164,0.0
102143,0,Cash loans,M,Y,Y,0,396000.0,1,0.025164,10.0
102144,0,Cash loans,F,N,Y,0,135000.0,1,0.0105,
102145,0,Cash loans,F,N,Y,0,153000.0,1,0.003813,
102148,1,Cash loans,F,N,Y,2,99000.0,1,0.020246,
102149,0,Cash loans,M,Y,Y,0,90000.0,1,0.018209,12.0
102150,0,Cash loans,M,N,Y,0,171000.0,1,0.00963,
102152,0,Cash loans,F,N,N,0,121500.0,1,0.016612000000000002,
102153,0,Cash loans,F,N,N,2,67500.0,1,0.003813,
102154,0,Cash loans,F,N,N,0,81000.0,1,0.008625,
102155,0,Cash loans,F,N,N,0,157500.0,1,0.072508,
102156,0,Cash loans,M,Y,Y,2,225000.0,1,0.04622,10.0
102157,0,Cash loans,F,Y,Y,0,189000.0,1,0.001417,14.0
102160,0,Cash loans,F,N,Y,0,81000.0,1,0.020246,
102161,0,Revolving loans,F,N,N,1,90000.0,1,0.01885,
102163,0,Cash loans,M,Y,Y,0,202500.0,1,0.00702,11.0
102164,0,Cash loans,F,N,N,0,121500.0,1,0.010556,
102167,0,Cash loans,F,N,Y,0,112500.0,1,0.020246,
102168,0,Cash loans,M,N,Y,0,112500.0,1,0.031329,
102169,0,Cash loans,M,N,Y,0,112500.0,1,0.015221,
102170,0,Cash loans,M,Y,Y,0,157500.0,1,0.0105,14.0
102171,0,Cash loans,F,N,N,1,126000.0,1,0.030755,
102172,0,Cash loans,F,Y,Y,0,126000.0,1,0.030755,28.0
102173,0,Revolving loans,F,N,Y,0,67500.0,1,0.018209,
102175,0,Cash loans,F,N,N,0,103500.0,1,0.006233,
102176,0,Cash loans,F,Y,N,0,112500.0,1,0.04622,7.0
102177,0,Cash loans,M,N,N,0,166500.0,1,0.04622,
102178,0,Cash loans,F,N,N,0,117000.0,1,0.009657,
102179,0,Revolving loans,F,N,Y,0,112500.0,1,0.006008,
102180,0,Cash loans,F,N,N,1,157500.0,1,0.010147,
102181,0,Cash loans,F,N,N,0,112500.0,1,0.025164,
102182,0,Cash loans,F,N,Y,0,135000.0,1,0.026392,
102183,0,Cash loans,F,Y,N,0,121500.0,1,0.010147,3.0
102184,0,Cash loans,F,N,Y,0,180000.0,1,0.030755,
102185,0,Cash loans,F,Y,Y,0,189000.0,1,0.04622,64.0
102186,0,Cash loans,F,Y,N,2,180000.0,1,0.022625,12.0
102187,0,Cash loans,F,N,Y,0,135000.0,1,0.00733,
102188,0,Cash loans,M,N,Y,0,64080.0,1,0.007120000000000001,
102189,0,Cash loans,F,N,Y,0,112500.0,1,0.018029,
102190,0,Cash loans,M,Y,N,0,166500.0,1,0.010276,10.0
102191,0,Cash loans,M,Y,N,0,135000.0,1,0.028663,12.0
102192,0,Cash loans,F,N,N,0,135000.0,1,0.026392,
102194,0,Cash loans,F,N,Y,0,90000.0,1,0.009657,
102195,0,Revolving loans,F,N,N,0,103500.0,1,0.009657,
102196,0,Cash loans,F,Y,Y,0,180000.0,1,0.030755,7.0
102197,0,Cash loans,M,Y,N,0,112500.0,1,0.015221,9.0
102199,0,Cash loans,F,N,N,0,67500.0,1,0.031329,
102200,0,Cash loans,F,N,Y,0,369000.0,1,0.015221,
102201,0,Cash loans,M,Y,Y,1,168750.0,1,0.016612000000000002,14.0
102202,0,Cash loans,F,Y,Y,0,360000.0,1,0.04622,0.0
102203,0,Cash loans,M,N,N,0,112500.0,1,0.009334,
102204,0,Revolving loans,F,N,N,0,90000.0,1,0.010556,
102207,0,Cash loans,M,N,Y,1,81000.0,1,0.026392,
102208,1,Revolving loans,M,Y,Y,0,180000.0,1,0.018029,5.0
102209,0,Revolving loans,F,N,N,0,81000.0,1,0.018634,
102210,0,Cash loans,M,N,Y,0,157500.0,1,0.022625,
102211,0,Cash loans,M,Y,Y,0,112500.0,1,0.014519999999999996,18.0
102212,0,Cash loans,M,N,N,0,180000.0,1,0.030755,
102213,0,Cash loans,F,N,Y,1,56700.0,1,0.025164,
102214,0,Cash loans,F,N,Y,0,157500.0,1,0.00963,
102215,0,Cash loans,F,N,N,0,112500.0,1,0.011703,
102216,0,Cash loans,M,Y,Y,0,222750.0,1,0.010006,19.0
102217,1,Cash loans,M,Y,N,1,117000.0,1,0.026392,7.0
102219,0,Cash loans,F,Y,N,0,135000.0,1,0.0228,7.0
102220,0,Cash loans,F,N,Y,1,360000.0,1,0.001276,
102222,0,Cash loans,M,Y,N,0,180000.0,1,0.005313,14.0
102223,0,Cash loans,M,Y,N,2,157500.0,1,0.026392,8.0
102224,0,Revolving loans,M,Y,Y,2,270000.0,1,0.032561,4.0
102225,1,Cash loans,M,N,Y,2,180000.0,1,0.010643,
102226,0,Cash loans,F,N,N,1,337500.0,1,0.026392,
102227,0,Cash loans,F,Y,Y,0,135000.0,1,0.010966,3.0
102228,0,Cash loans,M,Y,N,0,108000.0,1,0.035792000000000004,9.0
102229,0,Cash loans,M,N,N,0,135000.0,1,0.003069,
102231,0,Cash loans,M,N,Y,0,62100.0,1,0.018029,
102232,0,Cash loans,F,N,N,0,247500.0,1,0.011657,
102233,0,Cash loans,F,Y,N,1,315000.0,1,0.0228,16.0
102234,0,Revolving loans,F,N,Y,0,135000.0,1,0.035792000000000004,
102235,1,Cash loans,M,N,N,0,135000.0,1,0.009549,
102236,0,Cash loans,F,N,Y,1,225000.0,1,0.010147,
102237,0,Cash loans,F,Y,Y,1,157500.0,1,0.003069,8.0
102239,0,Cash loans,M,N,Y,1,270000.0,1,0.008865999999999999,
102240,0,Cash loans,M,N,N,0,180000.0,1,0.010556,
102241,0,Cash loans,F,N,N,0,112500.0,1,0.019689,
102242,0,Cash loans,F,N,Y,0,90000.0,1,0.031329,
102243,0,Cash loans,F,Y,Y,0,90000.0,1,0.010966,6.0
102244,0,Revolving loans,F,N,Y,2,90000.0,1,0.019101,
102245,0,Cash loans,M,Y,Y,0,270000.0,1,0.004849,7.0
102246,0,Cash loans,M,N,Y,1,135000.0,1,0.008473999999999999,
102247,0,Revolving loans,F,N,Y,0,157500.0,1,0.009334,
102249,0,Cash loans,M,N,Y,0,180000.0,1,0.011703,
102250,0,Cash loans,M,Y,Y,0,180000.0,1,0.019689,14.0
102251,0,Cash loans,M,Y,Y,0,135000.0,1,0.009175,8.0
102253,0,Cash loans,M,Y,Y,1,211500.0,1,0.020246,14.0
102254,1,Cash loans,M,N,Y,0,180000.0,1,0.025164,
102255,1,Cash loans,F,N,Y,2,288000.0,1,0.0228,
102256,0,Cash loans,M,N,N,1,202500.0,1,0.014464,
102257,0,Cash loans,F,N,Y,0,112500.0,1,0.035792000000000004,
102258,0,Cash loans,M,Y,Y,0,112500.0,1,0.035792000000000004,10.0
102260,0,Cash loans,M,N,N,0,225000.0,1,0.018634,
102261,0,Cash loans,F,Y,N,1,171000.0,1,0.035792000000000004,14.0
102263,0,Cash loans,F,N,N,0,157500.0,1,0.022625,
102264,0,Cash loans,F,N,N,1,63000.0,1,0.010966,
102265,0,Revolving loans,F,Y,Y,0,90000.0,1,0.020246,8.0
102266,0,Cash loans,F,N,Y,0,180000.0,1,0.025164,
102267,0,Cash loans,F,N,Y,0,157500.0,1,0.010643,
102268,0,Cash loans,F,N,Y,0,90000.0,1,0.020246,
102269,0,Cash loans,F,N,N,0,49500.0,1,0.018209,
102270,0,Cash loans,F,N,Y,0,112500.0,1,0.018209,
102271,0,Cash loans,F,N,Y,0,211500.0,1,0.015221,
102272,0,Revolving loans,M,Y,Y,0,450000.0,1,0.04622,4.0
102274,0,Cash loans,F,N,N,2,270000.0,1,0.035792000000000004,
102275,0,Cash loans,M,Y,Y,0,135000.0,1,0.018029,6.0
102276,0,Revolving loans,M,Y,Y,0,540000.0,1,0.072508,5.0
102277,0,Cash loans,F,N,Y,0,72000.0,1,0.020713,
102278,0,Cash loans,F,N,Y,3,90000.0,1,0.018029,
102279,1,Cash loans,M,N,N,1,157500.0,1,0.018029,
102280,0,Cash loans,F,N,N,2,135000.0,1,0.072508,
102281,0,Cash loans,M,N,N,0,112500.0,1,0.026392,
102282,0,Cash loans,M,N,N,0,108000.0,1,0.018029,
102283,0,Cash loans,F,N,Y,0,67500.0,1,0.00733,
102284,0,Cash loans,F,N,N,0,90000.0,1,0.015221,
102285,0,Cash loans,M,Y,Y,0,90000.0,1,0.019101,3.0
102287,0,Cash loans,F,N,N,1,112500.0,1,0.015221,
102288,0,Cash loans,M,N,N,0,211500.0,1,0.007120000000000001,
102289,0,Cash loans,F,N,Y,0,225000.0,1,0.04622,
102290,0,Cash loans,M,Y,Y,0,234000.0,1,0.019689,2.0
102291,0,Cash loans,F,Y,Y,0,247500.0,1,0.019689,19.0
102292,0,Cash loans,F,Y,N,1,225000.0,1,0.010966,5.0
102295,0,Cash loans,F,N,Y,0,202500.0,1,0.008019,
102297,0,Cash loans,M,Y,Y,2,675000.0,1,0.04622,6.0
102299,0,Cash loans,F,Y,Y,0,112500.0,1,0.0228,14.0
102300,0,Cash loans,F,N,N,2,49500.0,1,0.002134,
102301,0,Cash loans,M,Y,Y,0,157500.0,1,0.010556,6.0
102302,0,Cash loans,F,N,N,1,144000.0,1,0.035792000000000004,
102304,0,Cash loans,M,N,Y,0,90000.0,1,0.035792000000000004,
102305,0,Cash loans,M,N,N,0,157500.0,1,0.035792000000000004,
102306,0,Cash loans,M,N,Y,0,157500.0,1,0.028663,
102307,0,Cash loans,F,N,Y,0,117000.0,1,0.008575,
102308,0,Cash loans,F,N,N,0,202500.0,1,0.018801,
102310,0,Cash loans,F,N,Y,1,270000.0,1,0.072508,
102311,0,Cash loans,M,Y,Y,2,270000.0,1,0.072508,4.0
102312,0,Cash loans,F,N,Y,0,81000.0,1,0.015221,
102313,0,Revolving loans,F,N,Y,2,171000.0,1,0.018634,
102314,0,Cash loans,F,Y,N,1,225000.0,1,0.010006,3.0
102316,0,Cash loans,F,Y,Y,2,270000.0,1,0.072508,5.0
102317,0,Cash loans,M,Y,Y,0,360000.0,1,0.072508,11.0
102318,0,Cash loans,M,Y,Y,0,112500.0,1,0.04622,12.0
102319,0,Cash loans,M,Y,Y,0,135000.0,1,0.003122,1.0
102320,0,Cash loans,F,N,Y,0,165150.0,1,0.022625,
102321,0,Cash loans,F,N,Y,1,99000.0,1,0.020246,
102322,0,Cash loans,F,N,Y,0,202500.0,1,0.005002,
102323,0,Cash loans,F,N,Y,0,270000.0,1,0.04622,
102324,0,Cash loans,F,Y,Y,0,261000.0,1,0.028663,1.0
102325,0,Revolving loans,F,N,Y,0,157500.0,1,0.005002,
102326,0,Cash loans,F,N,Y,1,45000.0,1,0.028663,
102327,0,Cash loans,M,N,N,1,180000.0,1,0.007120000000000001,
102328,0,Cash loans,F,N,Y,0,94500.0,1,0.015221,
102329,0,Cash loans,M,N,Y,0,225000.0,1,0.04622,
102330,0,Cash loans,F,N,N,0,67500.0,1,0.009549,
102331,0,Revolving loans,F,N,N,1,54000.0,1,0.00963,
102332,0,Cash loans,F,N,Y,0,112500.0,1,0.04622,
102333,0,Cash loans,F,N,Y,0,135000.0,1,0.00496,
102334,1,Cash loans,M,Y,Y,1,229500.0,1,0.02461,6.0
102335,0,Cash loans,M,N,Y,1,189000.0,1,0.032561,
102336,0,Cash loans,M,Y,Y,0,315000.0,1,0.010276,8.0
102337,1,Cash loans,F,N,Y,0,49500.0,1,0.010643,
102338,0,Cash loans,M,Y,Y,0,135000.0,1,0.018634,18.0
102339,0,Revolving loans,F,Y,N,1,135000.0,1,0.003069,1.0
